domain,fb_score,mturk_score,allsides_score,allsides_score_community,mbfc_score,media_score,buntain_share_ideology_score
high5casino.net,,,,,,,0.5593838432502967
higherperspectives.com,,,,,,,-0.0146575347867059
highsnobiety.com,,,,,,,-0.461334311137534
hightimes.com,-0.47665,,,,-0.66,,-0.3005716935583724
hillary4prisoner.com,,,,,,,1.492807233867653
hillreporter.com,,,,,-0.66,,-1.3994241678570676
hillsdale.edu,,,,,0.66,,1.4572459892299376
hilltimes.com,,,,,-0.33,,
hindustantimes.com,,0.0,,,-0.33,,
hip2save.com,,,,,,,0.2450848543067563
hiphoplately.com,,,,,,,-0.4241254774420451
hiphopmyway.com,,,,,,,-0.2484241969316826
hiptoro.com,,,,,,,0.1394563445600018
hispanickitchen.com,,,,,,,0.036090506399295
history.com,,0.0,,,,,-0.2807780322217162
history101.com,,,,,,,0.1159009610624924
historycollection.co,,,,,,,0.2255855229232374
historynewsnetwork.org,,-0.333333333333,,,-0.33,,
hitc.com,,,,,-0.33,,
hjnews.com,,,,,0.0,,
hln.be,,,,,0.33,,
hngn.com,,0.0833333333333,,,,,
hockeyfeed.com,,,,,,,0.5384575627086093
hoggwatch.com,,,,,1.0,,
hollandreporter.com,,,,,0.33,,
hollywoodreporter.com,,-0.166666666667,,,-0.33,,-0.448193495841882
homehacks.co,,,,,,,0.3575315217569988
homelandsecuritynewswire.com,,,,,0.0,,
homemaking.com,,,,,,,0.4833785021660458
homesluxury.net,,,,,,,0.0594231588787616
hometalk.com,,,,,,,0.4922079460783023
honestreporting.com,,,,,0.33,,
honesttopaws.com,,,,,,,0.2849693663674961
honolulureporter.com,,,,,0.33,,
hoosierstatetoday.com,,,,,0.33,,
hoover.org,,,,,0.33,,
hopestandard.com,,,,,-0.33,,
hopkinsvilletimes.com,,,,,0.33,,
horses-world.com,,,,,,,0.4319326147584231
horsespirit.site,,,,,,,0.5090315126225052
host.madison.com,-0.7585,,,,,,
hosted.ap.org,0.5827,,,,,,
hotair.com,0.9247,0.5,0.5,1.0,0.66,1.27272144348284,1.4605617804640645
hotcars.com,,,,,,,0.5420313900225562
hotnewhiphop.com,,0.0,,,,,-0.5161879038613905
hotnews.ro,,,,,-0.33,,
hotspringstimes.com,,,,,0.33,,
hottestmachine.blogspot.com,,,,,,,0.7133635134476992
houmathibodauxnews.com,,,,,0.33,,
houmatoday.com,,,,,-0.33,,
housatonicvalleynews.com,,,,,0.33,,
house.gov,,,,,0.0,,-0.4257519651789774
housebeautiful.com,,,,,,,0.0281622687503994
houselogic.com,,,,,,,0.2215162270894143
houseofheat.co,,,,,,,-0.2090655762532182
houstonchronicle.com,,,,,-0.33,,-0.750851143793559
houzz.com,,,,,,,0.1730653574825689
howardconews.com,,,,,0.33,,
howstuffworks.com,,,,,0.0,,0.2579584118915444
howtogeek.com,,,,,0.0,,
hpenews.com,,,,,0.33,,
hrc.org,,,,,-0.66,,-1.4078125327355389
hrtwarming.com,,,,,,,0.6329516053098556
hrw.org,,,,,-0.33,,
hs.fi,,,,,-0.33,,
hudson.org,,,,,0.66,,
huffingtonpost.ca,-0.469,,,,,,-0.8208612589818125
huffingtonpost.co.uk,-0.4205,,,,,,-1.1338674214150857
huffingtonpost.com,-0.6176,-0.583333333333,-1.0,-0.5,-0.33,-1.0576127713278285,-1.1905601542150637
huffpost.com,,,,,-0.66,,-1.1556409468890902
humanesociety.org,,,,,,,-0.5627089065161978
humanevents.com,0.9303,,,,0.66,,
humanium.org,,,,,-0.33,,
humanprogress.org,,,,,0.33,,
humansarefree.com,,,,,0.66,,0.8539080149543173
huntsvilleleader.com,,,,,0.33,,
hurriyet.com.tr,,,,,0.66,,
hurriyetdailynews.com,,0.0,,,0.66,,
hutchnews.com,,,,,-0.33,,
hutchtoday.com,,,,,0.33,,
huzlers.com,-0.4188,,,,,,-0.1751737369340739
hypebeast.com,,,,,,,-0.5273734013235677
hyperallergic.com,,,,,,,-1.2363983477385538
i-supportisrael.blogspot.com,,,,,,,1.4334176769267768
i24news.tv,,,,,0.0,,
iamatexan.com,,,,,,,1.0666953197457416
iambaker.net,,,,,,,0.5052608405428578
iamnm.com,,,,,,,0.3235629932394637
ibelieve.com,,,,,,,0.9546148662692852
ibelieveinmothernature.com,,,,,,,-0.3461341940455615
ibleedredwhiteblue.com,,,,,0.66,,
ibotta.com,,,,,,,0.2225118256071723
ibtimes.co.uk,0.0264,0.0,,,,,-0.6045494369365755
ibtimes.com,-0.1405,-0.166666666667,0.0,0.0,-0.33,-0.1407308077786037,-0.6473756183887704
icecreamconvos.com,,,,,,,-0.6086952826420151
icenews.is,,,,,-0.33,,
icepop.com,,,,,,,0.3912965001895204
icij.org,,,,,0.0,,
icitizen.com,,,,,0.0,,
icookieat.com,,,,,,,0.7094683561620411
icrw.org,,,,,-0.33,,
idahopress.com,,,,,-0.33,,
idahostatejournal.com,,,,,0.33,,
idahostatesman.com,,,,,0.0,,-0.5061049413526328
idailybread.com,,,,,,,0.1482777830754483
ideapod.com,,,,,,,-0.3379008184443638
idsnews.com,,,0.0,0.0,,,
iea.org,,,,,0.0,,
iefimerida.gr,,,,,0.33,,
ifamericaknew.org,,,,,-0.33,,
iflscience.com,-0.4537,,,,-0.33,,-0.9490845820558584
ifstudies.org,,,,,0.66,,
ifunny.co,,,,,,,0.3025183644994049
ifyouonlynews.com,-0.8964,,,,,,-1.3352417903058391
ign.com,,,,,,,-0.503961104444482
iharare.com,,,,,-0.66,,
ihatethemedia.com,,,,,1.0,,
ihavethetruth.com,,,,,,,1.5094072823676004
iheart.com,,,,,,,0.4459440286157443
iheartcats.com,,,,,,,0.0107805799309258
iheartdogs.com,,,,,,,0.2407724969289471
iheartintelligence.com,,,,,,,-0.1772541869546021
ihorror.com,,,,,,,-0.188803876374294
ihr.org,,,,,1.0,,
ihypocrite.net,,,,,1.0,,
ijr.com,,0.666666666667,,,0.66,1.5210113618165633,1.338371451363655
ijreview.com,0.8901,,0.5,1.0,,,
ilgiornale.it,,,,,0.33,,
illegalaliencrimereport.com,,,,,1.0,,1.409048900809729
illicitinfo.com,,,,,1.0,,1.553851634710361
illinoispolicy.org,,,,,0.66,,0.9615287161162144
illinoisvalleytimes.com,,,,,0.33,,
ilovebeingchristian.com,,,,,,,1.0990705399816956
iloveclassicrock.com,,,,,,,0.2873096876696029
ilovehalloween.net,,,,,,,-0.1824445848726424
ilovemydogsomuch.com,,,,,,,0.215861749215318
ilovemydogsomuch.tv,,,,,,,0.3792843730471342
ilovemyfreedom.org,,,,,1.0,,1.4632123069468324
iloveoldschoolmusic.com,,,,,,,-0.6781887450749494
ilovepsalms.com,,,,,,,0.4679150123403798
imdb.com,,0.0,,,,,-0.4078520509244572
imediaethics.org,,,,,0.0,,
imeu.org,,,,,-0.33,,
imgur.com,,,,,,,-0.4779358044049703
imjussayin.co,,,,,,,0.4604388862936677
immigrationreform.com,,,,,,,1.6298311995715198
imowired.com,,,,,1.0,,
impeachdjtnow.com,,,,,,,-1.2136652705137696
imperialcanews.com,,,,,0.33,,
imsoblesseddaily.com,,,,,,,0.6681722320727412
in.gov,,0.0,,,,,
inc.com,,,,,0.0,,-0.4558725541046367
incredibleusanews.com,,,,,,,1.4559207524210314
independent.co.uk,-0.3598,-0.0833333333333,,,-0.33,,-0.9261278010629554
independent.com,,0.0,,,-0.33,,
independent.ie,,,,,0.33,,
independent.org,,,,,0.33,,
independentaustralia.net,,,,,-0.33,,
independentmail.com,,,,,0.0,,
independentminute.com,,,,,1.0,,
independentsector.org,,0.0,,,,,
independentsentinel.com,,,,,0.66,,1.4629777536846362
independenttribune.com,,,,,0.0,,
index.hr,,,,,-0.33,,
indexmundi.com,,,,,0.0,,
india.com,,,,,0.33,,
indiancountrymedianetwork.com,,,,,,,-0.953218963670813
indiancountrytodaymedianetwork.com,-0.6920000000000001,,,,,,
indianexpress.com,,0.0,,,-0.33,,
indiatimes.com,,,,,0.33,,
indiatoday.in,,,,,0.33,,-0.6389302103652974
indiatoday.intoday.in,,0.0,,,,,
indiatvnews.com,,,,,0.33,,
indiegogo.com,,,,,,,-0.4026348316300382
indiewire.com,,,,,,,-1.0363944576786843
indivisibleguide.com,,,,,,,-1.5043980886260393
indy100.com,,0.0,,,,,-0.9805959564874158
indypendent.org,,,,,-0.66,,
indystandard.com,,,,,0.33,,
indystar.com,,-0.166666666667,,,0.0,,-0.3682444217128039
indyweek.com,,,-0.5,-0.5,,,
inequalitymedia.org,,,,,-0.66,,
inews.co.uk,,,,,-0.33,,
infantway.com,,,,,,,0.2131675521406297
influencewatch.org,,,,,0.66,,
infobae.com,,,,,-0.33,,
infogalactic.com,,,,,1.0,,
infoplease.com,,0.0,,,,,
informationliberation.com,,,,,1.0,,1.3033412190000266
informer.rs,,,,,0.66,,
inforum.com,,,,,0.33,,
infowars.com,0.5997,0.583333333333,1.0,1.0,1.0,,1.3588359662667775
ingredients.news,,,,,0.66,,
inhabitat.com,,,,,,,-1.004002758702618
inhomelandsecurity.com,,,,,0.33,,
injury-check.com,,,,,,,0.3965423863325594
inkedmag.com,,,,,,,0.1603412678360423
innerstrength.zone,,,,,,,0.3914004730048137
inquirer.com,,,,,-0.33,,-0.5861512897012727
inquirer.net,,,,,-0.33,,
inquisitr.com,0.0977,-0.166666666667,,,-0.33,-0.565943180290942,-0.608301627662354
insideclimatenews.org,,,,,-0.33,,-1.3309814794670256
insideedition.com,,0.0,,,-0.33,,-0.0981637126391731
insideevs.com,,,,,-0.33,,
insidehalton.com,,,,,-0.33,,0.4247285846934671
insidehighered.com,,-0.333333333333,,,-0.33,,
insideottawavalley.com,,,,,-0.33,,
insidephilanthropy.com,,,,,-0.33,,
insider.com,,,,,-0.33,,-0.3573277483262795
insider.foxnews.com,0.8239,-0.0833333333333,,,,,
insidermonkey.com,,0.0833333333333,,,,,
insidesources.com,,,,,0.33,,
insidethemagic.net,,,,,,,-0.1801183133776673
inspirationaly.net,,,,,,,0.1309205490086146
inspiremore.com,,,,,,,0.210038735297582
inspiringday.com,,,,,,,0.8354060552374324
instagram.com,,0.0,,,,,-0.4247826365159821
instituteforgovernment.org.uk,,,,,-0.33,,
intellectualtakeout.org,,,,,0.66,,1.0168806301119278
intelligentliving.co,,,,,,,-0.6268060515208913
interfax.ru,,,,,0.33,,
interioralaskanews.com,,,,,0.33,,
internationalhighlife.com,,,,,,,-0.1174083629673701
internationalpolicy.org,,,,,-0.33,,
internationalviewpoint.org,,,,,-1.0,,
interpretermag.com,,,,,-0.33,,
inthesetimes.com,,,,,-0.66,-2.0661936374873484,-1.4266899950108327
intouch.org,,,,,,,0.9856572981026488
intpolicydigest.org,,,,,-0.66,,
intrepidreport.com,,,,,-0.66,,
introvertdear.com,,,,,,,-0.6262770633052311
inverse.com,,0.0,,,-0.33,,-0.6395926758662835
investigaterussia.org,,,,,-0.33,,
investigations.peta.org,-0.4281,,,,,,
investing.com,,,,,0.0,,
investopedia.com,,0.0,,,0.0,,
investors.com,,0.0,0.5,1.0,0.66,,1.4105186272159418
investortimes.com,,,,,0.33,,
iowacapitaldispatch.com,,,,,-0.66,,
iowacitytoday.com,,,,,0.33,,
iowastartingline.com,,,,,-0.66,,
ipatriot.com,,,,,0.66,,
ipi.media,,,,,0.0,,
ipolitics.ca,,,,,-0.33,,
ips-dc.org,,,-0.5,-1.0,-0.66,,
ipsos.com,,,,,0.0,,
ipsy.com,,,,,,,-0.0049922747054012
ire.org,,,,,0.0,,
ireland-calling.com,,,,,,,0.0162882547306597
irelease.org,,,,,,,-0.370192290285557
irishcentral.com,,,,,,,-0.2054576728697068
irishpost.com,,,,,,,-0.1497332557650175
irishtimes.com,,,,,-0.33,,
ironmountaindailynews.com,,,,,0.0,,
irrawaddy.com,,,,,-0.33,,
israel21c.org,,,,,-0.33,,
israel365news.com,,,,,0.66,,
israelhayom.com,,,,,0.66,,
israelislamandendtimes.com,,,,,0.66,,1.4036128870764193
israelnationalnews.com,0.7646,,,,0.33,,1.1633309772256233
israelunwired.com,,,,,,,1.330795765266774
israelvideonetwork.com,0.706,,,,,,1.1742702148647657
issuesinsights.com,,,,,0.66,,
it.sputniknews.com,,,,,0.33,,
itep.org,,,,,-0.33,,
itsgoingdown.org,,,,,-0.66,,
itun.es,,0.0,,,,,
itunes.apple.com,,0.0,,,,,
itv.com,,,,,0.33,,
iupy.online,,,,,,,0.346858445766402
ivmmeta.com,,,,,0.66,,
ivn.us,,,0.0,-0.5,0.0,,-0.4990937811356274
iwf.org,,,,,0.66,,
iwillvote.com,,,,,,,-1.2903564516793171
iwpr.org,,,,,0.0,,
jacksonfreepress.com,,,,,-0.33,,
jacksonpurchasenews.com,,,,,0.33,,
jacksonsun.com,,,,,0.0,,
jacksonville.com,,,,,0.0,,
jacobinmag.com,,0.0,,,-0.66,-2.030100368655462,-1.5930628677609169
jalopnik.com,,,,,-0.33,,-0.1539368253240528
jamestown.org,,,,,0.0,,
jamestownsun.com,,,,,0.33,,
janes.com,,,,,0.0,,
japantimes.co.jp,,,,,0.0,,
japantoday.com,,,,,-0.33,,
jbs.org,,,,,1.0,,
jconline.com,,,,,-0.33,,
jeffersonreporter.com,,,,,0.33,,
jerseydemic.com,,,,,,,0.2289924580726366
jesus-is-savior.com,,,,,0.66,,
jesuschristtislord.com,,,,,,,0.6264200458383355
jesusdaily.com,,,,,,,0.8189208298009939
jewishbreakingnews.com,,,,,0.33,,
jewishjournal.com,,,,,0.33,,
jewishpolicycenter.org,,,,,0.66,,
jewishpress.com,0.5559,,,,0.33,,1.2429066951136871
jewishworldreview.com,,,,,0.66,,
jewsnews.co.il,0.6922,,,,,,1.2921516274352582
jewtube.tv,,,,,,,1.2692494444426965
jezebel.com,-0.9487,,,,-0.66,-1.3403240416928783,-1.2977954472789026
jfklibrary.org,,0.0,,,,,
jihadica.com,,,,,-0.33,,
jihadwatch.org,0.8390000000000001,,,,,,1.4437438111523804
jns.org,,,,,0.33,,
jobhat.com,,,,,,,0.2291636124461631
joblo.com,,,,,,,-0.1902382130231785
jocotoday.com,,,,,0.33,,
joebiden.com,,,,,-0.66,,
joebiden.news,,,,,0.66,,
joeforamerica.com,0.8878,,,,,,1.4355139766957137
joemygod.com,,,,,,,-1.3335664159629903
joerogan.com,,,,,0.33,,
johnpavlovitz.com,,,,,,,-1.2173365606644977
join1440.com,,,,,0.0,,
joinhoney.com,,,,,,,0.0244803850882061
jointcenter.org,,,,,-0.33,,
jokes.network,,,,,,,0.9802744279923336
jonesborosun.com,,,,,0.33,,
jonesborotimes.com,,,,,0.33,,
jordanbpeterson.com,,,,,0.66,,
jordantimes.com,,,,,0.0,,
journal-neo.org,,,,,0.66,,
journal-news.com,,,,,0.0,,
journal-news.net,,,,,0.33,,
journaldemontreal.com,,,,,0.66,,
journalgazette.net,,,,,0.0,,
journalistsresource.org,,,0.0,0.0,,,
journalnow.com,,,,,0.0,,
journalstandard.com,,,,,0.0,,
journalstar.com,,,,,0.0,,0.0377699507374446
journaltimes.com,,,,,0.0,,
joyscribe.com,,,,,,,-0.1311095182959328
jpost.com,0.4149,-0.0833333333333,,,0.33,,0.6861140242250067
jrn.com,-0.0377,,,,,,
jsonline.com,-0.4045,,,,-0.33,,-0.601456332551216
jstor.org,,,,,-0.33,,
jta.org,,,,,0.0,,-0.6515570022120091
juancole.com,,,,,-0.66,,
judicialnetwork.com,,,,,0.66,,
judicialwatch.org,0.8287,,0.5,1.0,1.0,,1.4880251475035042
juicing-for-health.com,,,,,,,0.327029060691245
jumblejoy.com,,,,,,,0.3985234545410964
jumbolife.info,,,,,,,0.2462960313227623
junkee.com,,,,,-0.66,,
justapinch.com,,,,,,,0.6011526875761735
justfacts.com,,,,,0.33,,
justfactsdaily.com,,,,,0.33,,
justherbalmedicine.com,,,,,,,0.251342205488527
justice.gov,,,,,,,0.2256579623883233
justiceadvocates.com,,,,,,,0.1803333527255803
justicedenied.org,,,,,0.0,,
justicewriters.com,,,,,,,-1.329186394639494
justjared.com,,0.0,,,,,
justsecurity.org,,,,,-0.33,-0.3787064258795103,
justsomething.co,,,,,,,-0.0907493040424249
justthefacts.org,,,,,0.66,,
kaaltv.com,,,,,0.0,,
kachorros.club,,,,,,,0.2115325883137226
kadn.com,,,,,0.0,,
kagstv.com,,,,,0.0,,
kait8.com,,,,,0.0,,0.6259881311779288
kake.com,,,,,,,0.4356050592593171
kalamazootimes.com,,,,,0.33,,
kalb.com,,,,,0.0,,0.6842381248003472
kamalaharris.org,,,,,,,-1.3865493209760476
kanecountyreporter.com,,,,,0.33,,
kankakeetimes.com,,,,,0.33,,
kansas.com,,,,,0.0,,-0.012710828995522
kansascity.com,-0.4023,0.0,,,-0.33,,-0.4057797948429189
kansaspolicy.org,,,,,0.66,,
kare11.com,,,,,0.0,,-0.0802820188603436
kark.com,,,,,0.0,,0.6385158491825158
katc.com,,,,,,,0.8645800255514611
katehon.com,,,,,1.0,,
katrinapierson.com,,,,,,,1.7065064248395752
katu.com,,,,,0.33,,-0.0175074221327909
katv.com,,,,,0.33,,0.505872008635158
kauaisun.com,,,,,0.33,,
kbjr6.com,,,,,0.0,,
kbsi23.com,,,,,0.33,,
kbtx.com,,,,,0.0,,0.671759458342819
kcbd.com,,,,,0.0,,0.5543499611819398
kcby.com,,,,,0.33,,
kcci.com,,,,,0.0,,0.1969146290609681
kcentv.com,,,,,0.0,,0.4542586255118427
kcet.org,,,,,,,-1.0656562375951788
kcna.kp,,,,,-1.0,,
kcra.com,,,,,0.0,,0.1148363765511051
kcrg.com,,,,,0.0,,0.0483390792456448
kctv5.com,-0.2071,,,,0.0,,0.2115491377097523
kdrv.com,,,,,0.0,,
kdsm17.com,,,,,0.33,,
kdvr.com,0.0225,,,,0.0,,0.2206932422343548
kearneyhub.com,,,,,0.0,,
keepingcurrentmatters.com,,,,,,,0.3000029291583063
keloland.com,,,,,0.0,,0.157296816438436
kendallcountytimes.com,,,,,0.33,,
kenoshanews.com,,,,,-0.33,,
kens5.com,,,,,0.0,,0.0621727298736496
kentcountytoday.com,,,,,0.33,,
kentlive.news,,,,,,,0.4233507206492513
kentuckianatimes.com,,,,,0.33,,
kentucky.com,,,,,-0.33,,-0.3682712299098915
kentuckysportsradio.com,,,,,,,0.6514859172475331
keprtv.com,,,,,0.33,,
kerncountytimes.com,,,,,0.33,,
kerrymagro.com,,,,,,,0.142349892361976
kesq.com,,,,,0.0,,
ketk.com,,,,,0.0,,
ketv.com,,,,,0.0,,0.2297915977430573
kevinmd.com,,,,,,,-0.0170870521038409
keysnews.com,,,,,0.0,,
keyt.com,,,,,0.0,,
keywestreporter.com,,,,,0.33,,
kezi.com,,,,,0.0,,
kfdm.com,,,,,0.33,,
kff.org,,,,,-0.33,,
kfor.com,0.1097,,,,0.0,,0.3397943363130149
kfoxtv.com,,,,,0.33,,0.0012466509351191
kfvs12.com,,,,,0.0,,0.5739660735545082
kfyrtv.com,,,,,,,0.1972800723238528
kget.com,,,,,,,0.3284640208733864
kgns.tv,,,,,0.0,,
kgun9.com,,,,,,,0.121911246849914
kgw.com,-0.2359,,,,0.0,,-0.2740963797650443
khaleejtimes.com,,,,,0.33,,
khanacademy.org,,0.0,,,,,
khits.com,,,,,0.0,,
khn.org,,,,,-0.33,,
khon2.com,,0.0,,,0.0,,-0.3025062679380979
khou.com,0.1182,,,,0.0,,0.2868907687152949
khq.com,,,,,,,0.2767746624759619
khqa.com,,,,,0.33,,
kickstarter.com,,,,,,,-0.718819403998637
kiddy.org.uk,,,,,,,0.0887877486065066
kidsactivitiesblog.com,,,,,,,0.1518453190264456
kidspot.com.au,,,,,,,0.2972462078211602
kiem-tv.com,,,,,0.0,,
kiiitv.com,,,,,0.0,,0.3144511646307439
kimatv.com,,,,,0.33,,
kimt.com,,,,,0.0,,
king5.com,,,,,0.0,,-0.3126792903813563
kingarthurflour.com,,,,,,,0.12827823139496
kingideas.co,,,,,,,0.6571247530657125
kingscountytimes.com,,,,,0.33,,
kinja.com,,,,,,,-1.436227373542248
kion546.com,,,,,0.0,,
kiowacountysignal.com,,,,,0.0,,
kiplinger.com,,,,,0.0,,
kiro7.com,,,,,0.0,,-0.1831615670336404
kirotv.com,-0.1907,,,,,,
kissydenise.com,,,,,,,-0.3663417724690646
kitchener.citynews.ca,,,,,0.0,,
kitchenfunwithmy3sons.com,,,,,,,0.4273032773444397
kitv.com,,,,,0.0,,
kivitv.com,,,,,0.0,,
kjrh.com,,,,,,,0.4266011394772322
kktv.com,,,,,0.0,,0.3954185119621125
klax-tv.com,,,,,0.0,,
klewtv.com,,,,,0.33,,
klfy.com,,,,,,,0.7919553356173075
klove.com,,,,,,,0.7545355360091145
kltv.com,,,,,0.0,,0.7908500668537769
kmbc.com,,,,,0.0,,0.2509928340900388
kmov.com,-0.1538,,,,0.0,,0.2830812830272631
kmph.com,,,,,0.33,,0.2190489200256292
knewz.com,,,,,0.33,,
knightfoundation.org,,,,,-0.33,,
knightstemplarorder.com,,,,,1.0,,
knoe.com,,,,,0.0,,0.4107546575852102
knopnews2.com,,,,,0.0,,
knowable.com,,,,,,,-1.0750371571867767
knowherenews.com,,,,,0.0,,
knowyourmeme.com,,0.0,,,0.0,,
knoxnews.com,,,,,0.0,,0.124736017684348
koaa.com,,,,,0.0,,0.3801242746728686
koamnewsnow.com,,,,,0.0,,
koat.com,,,,,0.0,,0.0194559312477521
kob.com,,,,,0.0,,0.0217013637794471
koco.com,0.1027,,,,-0.33,,0.4417370106494954
koin.com,,,,,0.0,,-0.1034594173026572
kokomostandard.com,,,,,0.33,,
kold.com,,,,,0.0,,
kolotv.com,,,,,0.0,,
kolumnmagazine.com,,,,,,,-1.0453666053323034
komonews.com,-0.1643,,,,0.33,,-0.1549275807973148
kompas.com,,,,,0.0,,
konbini.com,,,,,,,-0.5829247944531082
koreaherald.com,,,0.0,1.0,0.33,,
koreatimes.co.kr,,,,,-0.33,,
kotaku.com,,,,,-0.33,,-0.8201080279842479
kpic.com,,,,,0.33,,
kplctv.com,,,,,0.0,,0.6452119832133276
kptv.com,-0.0685,,,,0.0,,0.0756054185691226
kpvi.com,,,,,0.0,,
kqed.org,,,0.0,-0.5,-0.33,,-1.059079930219519
krcgtv.com,,,,,0.33,,0.1657421917364673
krcrtv.com,,,,,,,0.295484878208511
krdo.com,,,,,0.0,,0.2364648743773137
krem.com,,,,,0.0,,0.2310253625355204
kristv.com,,,,,0.0,,0.2743329575347614
kron4.com,,,,,0.0,,-0.3017636202759082
krone.at,,,,,0.66,,
krqe.com,,,,,0.0,,0.1072718794506785
krtv.com,,,,,0.0,,0.2483418117220934
krugman.blogs.nytimes.com,,,-1.0,-0.5,,,
ksat.com,,,,,0.0,,0.0069604961540983
ksbw.com,,,,,0.0,,-0.5207381326940844
ksdk.com,-0.1001,,,,0.0,,0.1859104389738835
kshb.com,,,,,,,0.0436285227407734
ksl.com,,,1.0,0.5,0.0,,0.336286929154737
ksla.com,,,,,0.0,,0.4799739337080362
ksn.com,,,,,0.0,,0.3140933380624774
ksnblocal4.com,,,,,0.0,,
kstp.com,,,,,0.0,,0.0805770835430215
kswo.com,,,,,0.0,,
ktbs.com,,,,,,,0.5949087595933767
ktiv.com,,,,,0.0,,
ktla.com,-0.2287,-0.0833333333333,,,0.0,,-0.1763061474378162
ktnv.com,,,,,,,-0.013145828394615
ktre.com,,,,,0.0,,
ktsm.com,,,,,0.0,,
ktul.com,,,,,0.33,,0.5253281902132567
ktuu.com,,,,,,,0.1038809602715778
ktva.com,,,,,,,0.2035358167125212
ktvb.com,,,,,0.0,,0.3068258314979053
ktvl.com,,,,,0.33,,
ktvq.com,,,,,0.0,,0.1258535778878863
ktvu.com,,,,,0.0,,-0.3624556446596848
ktvz.com,,,,,0.0,,
ktxs.com,,,,,,,0.8298754527906876
kuow.org,,,,,-0.33,,
kurdistan24.net,,,,,-0.33,,
kutv.com,,,,,0.33,,0.3059635829785992
kval.com,,,,,,,0.2860421983428651
kvia.com,,,,,0.0,,0.189531706499096
kvoa.com,,,,,0.0,,0.1654601111288427
kvue.com,,,,,0.0,,0.0556243167201252
kwch.com,,,,,0.0,,0.4480896110021506
kwqc.com,,,,,,,0.2738738449219414
kwtx.com,,,,,0.0,,0.6120529222132957
kwwl.com,,,,,0.0,,
kxan.com,-0.039,,,,0.0,,0.1698184757275641
kxii.com,,,,,0.0,,0.6267566513724715
kxlf.com,,,,,0.0,,
kxly.com,,,,,0.0,,0.2441712769560799
kxxv.com,,,,,0.0,,0.4347952460922361
ky3.com,,,,,0.0,,0.7491830584143763
kyivindependent.com,,,,,-0.33,,
kyivpost.com,,-0.416666666667,,,-0.33,,
kyma.com,,,,,0.0,,
kyoutv.com,,,,,0.0,,
labor411.org,,,,,,,-1.2242560964333766
laconiadailysun.com,,,,,-0.33,,
lacortenews.com,,,,,,,1.6518697177119717
lacrossetribune.com,,,,,0.0,,
ladbible.com,,,,,,,-0.0722673022779496
ladepeche.fr,,,,,-0.33,,
ladyfreethinker.org,,,,,,,-0.342880394514691
ladylibertynews.com,,,,,,,1.4368786427336644
ladylibertysnews.com,,,,,,,1.4622984613660397
lafayettereporter.com,,,,,0.33,,
lafayettetimes.com,,,,,0.33,,
lahainanews.com,,,,,0.0,,
laharbornews.com,,,,,0.33,,
laist.com,,,,,,,-1.1237553501782462
lajuntatribunedemocrat.com,,,,,-0.33,,
lakecountygazette.com,,,,,0.33,,
lakegenevanews.net,,,,,0.0,,
laketahoesun.com,,,,,0.33,,
lalibre.be,,,,,0.0,,
lamag.com,,,,,-0.33,,
lanacion.com.ar,,,,,0.33,,
lancastercourier.com,,,,,-0.66,,
lancasteronline.com,,,,,0.0,,-0.1077138177356775
landof10.com,,,,,,,0.4411054759500418
langleyadvancetimes.com,,,,,-0.33,,
lansingstatejournal.com,,,,,0.0,,
lansingsun.com,,,,,0.33,,
lapresse.ca,,,,,-0.33,,
larimernews.com,,,,,0.33,,
lastampa.it,,,,,-0.33,,
lastfrontiernews.com,,,,,0.33,,
lastresistance.com,,,,,1.0,,
lasvegasnow.com,,,,,,,0.1190833616891623
lasvegassun.com,,,-0.5,0.0,-0.33,,
latest.com,,,,,-0.66,,-1.1400409372976883
latimes.com,-0.3995,-0.5,-0.5,-0.5,-0.33,,-0.8418485111544499
latino.foxnews.com,0.2312,,1.0,0.5,,,
latintimes.com,,,,,-0.33,,
laughingsquid.com,,,,,,,-0.7293298709053719
lavendermagazine.com,,,,,-0.66,,
law.com,,,,,0.0,,
law360.com,,,,,0.0,,
lawandcrime.com,,,,,-0.33,,-0.6983190661478599
laweekly.com,,,,,-0.66,,-1.1347233792821994
lawenforcementtoday.com,,,,,0.66,,1.1938832105647283
lawfareblog.com,,,,,0.0,-0.1870724618701998,
lawliberty.org,,,,,0.66,,
lawofficer.com,,,,,,,1.1756394971868398
lawrencereporter.com,,,,,0.33,,
laxleader.com,,,,,0.33,,
lbc.co.uk,,,,,0.33,,
lcsun-news.com,,,,,0.0,,
ldnews.com,,,,,0.0,,
lds.org,,,,,,,1.3494389903127924
ldsliving.com,,,,,,,1.2471095111219586
leaderpost.com,,,,,0.33,,
leadertelegram.com,,,,,0.0,,
leadstories.com,,,,,0.0,,
leafly.com,,,,,,,-0.4253798861976498
learninginlife.com,,,,,,,0.2954565199703785
learnliberty.org,,,,,0.33,,
learnprogress.org,,,,,,,-1.3275704204734036
leavenworthtimes.com,,,,,0.0,,
lebanon-express.com,,,,,0.0,,
ledevoir.com,,,,,0.0,,
lefigaro.fr,,,,,0.33,,
leftaction.com,-0.8878,,,,-1.0,,
leftcult.com,,,,,0.66,,
leftexposed.org,,,,,1.0,,
leftfootforward.org,,,,,-0.33,,
leftjustified.com,,,,,-0.33,,
leftliberal.com,,,,,,,-1.4835997988391
